,problemId,title,tags,acceptedUserCount,averageTries,level
1143,2160,그림 비교,"['bruteforcing', 'implementation']",891,1.9596,5
1144,2161,카드1,"['queue', 'data_structures', 'implementation']",4391,1.4318,5
1145,2162,선분 그룹,"['line_intersection', 'data_structures', 'disjoint_set', 'geometry']",1665,3.9634,16
1146,2163,초콜릿 자르기,"['arithmetic', 'math']",14990,1.3941,3
1147,2164,카드2,"['queue', 'data_structures']",18941,1.9027,7
1148,2166,다각형의 면적,"['polygon_area', 'geometry']",3695,3.7716,11
1149,2167,2차원 배열의 합,"['prefix_sum', 'implementation']",9043,1.7084,5
1150,2168,타일 위의 대각선,"['euclidean', 'number_theory', 'math']",601,1.827,10
1151,2169,로봇 조종하기,['dp'],2628,2.9753,15
1152,2170,선 긋기,"['sorting', 'sweeping']",2540,2.7409,11
1153,2171,직사각형의 개수,"['bruteforcing', 'coordinate_compression']",110,2.1545,12
1154,2172,팰린드롬 경로,['dp'],337,2.6825,17
1155,2173,양파깡 만들기,['implementation'],30,2.5,13
1156,2174,로봇 시뮬레이션,"['simulation', 'implementation']",1810,4.4028,11
1157,2175,땅 자르기,['geometry'],15,1.4667,8
1158,2176,합리적인 이동경로,"['graph_traversal', 'graphs', 'dp', 'dijkstra']",215,3.0651,14
1159,2177,급료 계산,[],5,4,0
1160,2178,미로 탐색,"['graph_traversal', 'graphs', 'bfs']",31022,2.4698,10
1161,2179,비슷한 단어,"['sorting', 'string']",44,2.8636,10
1162,2180,소방서의 고민,"['sorting', 'greedy']",163,4.8834,16
1163,2181,Walking the dog,[],0,0,0
1164,2183,테니스 시합,"['string', 'implementation']",87,1.9425,4
1165,2184,김치 배달,['dp'],192,3.2292,18
1166,2185,직사각형의 합집합,"['data_structures', 'sweeping', 'segtree']",113,4.2389,18
1167,2186,문자판,"['graph_traversal', 'graphs', 'dp', 'dfs']",941,4.6504,13
1168,2187,점 고르기,['bruteforcing'],53,1.8679,11
1169,2188,축사 배정,['bipartite_matching'],2822,2.107,17
1170,2189,Magickology,['implementation'],14,1.7857,9
1171,2190,점 고르기 2,['bruteforcing'],29,1.6552,12
1172,2191,들쥐의 탈출,['bipartite_matching'],368,3.0272,17
1173,2192,두 수열,['dp'],40,4.225,18
1174,2193,이친수,['dp'],21461,2.5363,8
1175,2194,유닛 이동시키기,"['graph_traversal', 'graphs', 'bfs']",462,3.5649,11
1176,2195,문자열 복사,"['greedy', 'string']",92,2.1957,12
1177,2196,이진수 XOR,"['dp', 'bfs', 'dp_bitfield', 'graph_traversal', 'bitmask', 'graphs']",43,5.7674,18
1178,2197,분해 반응,"['dp_tree', 'dp', 'trees']",107,2.3738,19
1179,2198,버스와 손님,[],8,4.75,0
1180,2199,DNA 해독 2,['ad_hoc'],0,0,15
1181,2200,계산기,"['math', 'implementation']",111,2.3964,8
1182,2201,이친수 찾기,['dp'],408,1.951,13
1183,2202,Custom table sorter,[],2,1.5,0
1184,2203,선거구 나누기,[],2,3,0
1185,2204,도비의 난독증 테스트,"['sorting', 'string']",759,1.8353,6
1186,2205,저울 추 만들기,"['greedy', 'math']",64,2.2969,10
1187,2206,벽 부수고 이동하기,"['graph_traversal', 'graphs', 'bfs']",12147,4.3782,12
1188,2207,가위바위보,"['graphs', '2_sat', 'scc']",494,1.5709,17
1189,2208,보석 줍기,"['prefix_sum', 'dp']",337,3.3234,14
1190,2209,버스 터미널,[],26,3.3462,19
1191,2210,숫자판 점프,"['bruteforcing', 'graphs', 'dfs', 'graph_traversal']",3245,1.3344,9
1192,2211,네트워크 복구,"['graphs', 'dijkstra']",1643,2.1029,14
1193,2212,센서,"['sorting', 'greedy']",2584,2.1819,11
1194,2213,트리의 독립집합,"['dp_tree', 'dp', 'trees']",1496,2.0488,15
1195,2214,성냥개비와 정사각형,"['string', 'parsing']",16,1.5625,13
1196,2215,원형 네트워크,['greedy'],21,2.8571,18
1197,2216,문자열과 점수,['dp'],380,2.7342,13
1198,2217,로프,"['sorting', 'greedy', 'math']",12965,2.3631,7
1199,2218,상자 안의 구슬,['dp'],24,1.7917,13
1200,2219,보안 시스템 설치,"['floyd_warshall', 'graphs']",51,2.6471,12
1201,2220,힙 정렬,['greedy'],386,1.772,17
1202,2221,작업 공정,[],0,0,0
1203,2222,아이스크림,"['constructive', 'graphs']",8,1.25,16
1204,2223,금화,[],18,3.1667,0
1205,2224,명제 증명,"['floyd_warshall', 'graphs']",446,3.361,11
1206,2225,합분해,"['dp', 'combinatorics', 'math']",9434,2.3694,11
1207,2226,이진수,"['dp', 'arbitrary_precision', 'math']",328,2.4268,12
1208,2227,Checking Causality,[],0,0,0
1209,2228,구간 나누기,['dp'],1297,3.3955,12
1210,2229,조 짜기,['dp'],1153,1.6592,11
1211,2230,수 고르기,"['sorting', 'two_pointer']",1755,3.355,11
1212,2231,분해합,['bruteforcing'],28664,2.1825,4
1213,2232,지뢰,"['greedy', 'implementation']",142,2.6197,8
1214,2233,사과나무,"['data_structures', 'lca', 'stack', 'trees', 'graphs']",302,3.0629,15
1215,2234,성곽,"['graph_traversal', 'graphs', 'bitmask', 'bfs']",2373,2.2364,12
1216,2235,GPS Encoding,"['string', 'dp', 'backtracking', 'implementation']",8,1.625,7
1217,2236,칩 만들기,"['sorting', 'greedy']",12,2.6667,9
1218,2237,수열 축소,['dp'],132,2.4318,17
1219,2238,경매,['implementation'],197,1.9645,6
1220,2239,스도쿠,"['backtracking', 'implementation']",3053,2.0858,12
1221,2240,자두나무,['dp'],2426,2.7671,11
1222,2241,카멜롯,[],5,11.6,16
1223,2242,삼각형 만들기,[],10,2.8,16
1224,2243,사탕상자,"['data_structures', 'binary_search', 'segtree']",2308,2.6365,16
1225,2244,민코프스키 합,"['geometry', 'convex_hull']",72,2.6667,17
1226,2245,배열 정리하기,[],12,3,15
1227,2246,콘도 선정,['bruteforcing'],568,2.0775,6
1228,2247,실질적 약수,"['arithmetic', 'number_theory', 'math']",153,2.2614,12
1229,2248,이진수 찾기,['dp'],642,3.4377,13
1230,2249,Olympic Ranking,[],0,0,0
1231,2250,트리의 높이와 너비,"['graph_traversal', 'graphs', 'dfs', 'trees']",2906,3.6284,14
1232,2251,물통,"['graph_traversal', 'graphs', 'bfs', 'dfs']",3719,1.9938,10
1233,2252,줄 세우기,"['graphs', 'topological_sorting']",10433,1.8199,13
1234,2253,점프,['dp'],273,4,12
1235,2254,감옥 건설,"['point_in_convex_polygon', 'geometry', 'convex_hull']",363,3.3554,17
1236,2255,트리 만들기,"['graphs', 'mst']",16,3.5,20
1237,2256,젓가락,"['sorting', 'dp']",70,5.3857,18
1238,2257,화학식량,"['data_structures', 'stack', 'string']",558,2.7903,8
1239,2258,정육점,"['sorting', 'greedy']",391,6.3913,10
1240,2259,두더지 잡기,[],51,4.0588,0
1241,2260,핵폭탄,[],0,0,0
1242,2261,가장 가까운 두 점,"['sweeping', 'divide_and_conquer', 'geometry']",2817,6.3277,19
1243,2262,토너먼트 만들기,['greedy'],644,1.9767,11
1244,2263,트리의 순회,"['recursion', 'divide_and_conquer', 'trees']",4456,2.9408,14
1245,2264,대칭 그림,['binary_search'],6,6.3333,14
1246,2265,거짓말쟁이,[],3,3.6667,0
1247,2266,금고 테스트,['dp'],318,3.1226,14
1248,2267,Bus Timetable,[],0,0,0
1249,2268,수들의 합 7,"['data_structures', 'segtree']",1580,3.3462,15
1250,2269,Prevtree,[],2,1,0
1251,2270,하노이 탑,"['recursion', 'math']",93,2.3548,14
1252,2271,암호화 알고리즘의 약점,"['data_structures', 'sparse_table', 'segtree']",34,4.8235,17
1253,2272,램프,"['ad_hoc', 'math']",95,2.6421,20
1254,2273,줄 서기,"['floyd_warshall', 'graphs']",36,4.0556,13
1255,2274,Conflicting Strings,[],0,0,0
1256,2275,트리의 높이 줄이기,"['dp_tree', 'greedy', 'dp', 'trees']",44,2.3864,15
1257,2276,물 채우기,"['data_structures', 'graph_traversal', 'dijkstra', 'graphs', 'priority_queue']",115,2.0261,16
1258,2277,금고 털기,[],1,5,0
1259,2278,그래프 복원,"['constructive', 'floyd_warshall', 'graphs', 'dijkstra']",9,9.1111,15
1260,2279,사각형과 도형,[],1,1,18
1261,2280,정사각형과 점,[],2,1.5,0
1262,2281,데스노트,['dp'],622,2.3023,12
1263,2282,산맥 그리기,"['dp', 'geometry']",14,9.5714,19
1264,2283,구간 자르기,"['sweeping', 'two_pointer']",52,2.7115,14
1265,2284,레이스,[],4,7.75,0
1266,2285,우체국,"['greedy', 'arbitrary_precision']",209,3.0526,12
1267,2286,비선형 수열,[],2,1,0
1268,2287,모노디지털 표현,"['tree_set', 'data_structures', 'dp', 'hash_set']",200,3.125,15
1269,2288,격자의 분리자,[],2,1,0
1270,2290,LCD Test,['implementation'],822,1.9903,9
1271,2291,Sequence,['dp'],313,2.3227,13
1272,2292,벌집,['math'],38121,2.2309,4
1273,2293,동전 1,['dp'],13705,2.2197,11
1274,2294,동전 2,['dp'],9541,3.4919,10
1275,2295,세 수의 합,"['binary_search', 'mitm']",525,3.8248,12
1276,2296,건물짓기,['dp'],49,2,12
1277,2297,직각 이등변 삼각형,[],3,1.6667,0
1278,2298,Here-There,[],2,3.5,0
1279,2299,수식 계산,[],4,1.5,0
1280,2300,기지국,['dp'],592,2.723,13
1281,2301,마법 구슬,"['constructive', 'divide_and_conquer', 'math']",59,2.1186,20
1282,2302,극장 좌석,['dp'],3448,2.3228,10
1283,2303,숫자 게임,"['bruteforcing', 'implementation']",1532,2.2265,6
1284,2304,창고 다각형,"['bruteforcing', 'data_structures', 'stack']",2673,2.3962,9
1285,2305,자리 배치,['dp'],249,2.4659,14
1286,2306,유전자,['dp'],834,2.0659,13
1287,2307,도로검문,"['graphs', 'dijkstra']",513,2.7563,14
1288,2309,일곱 난쟁이,"['bruteforcing', 'sorting']",23460,2.331,4
1289,2310,어드벤처 게임,"['graph_traversal', 'graphs', 'bfs', 'dfs']",126,3.6111,11
1290,2311,왕복 여행,"['mcmf', 'flow']",243,2.8025,19
1291,2312,수 복원하기,"['sieve', 'primality_test', 'number_theory', 'math']",1745,1.7759,8
1292,2313,보석 구매하기,"['prefix_sum', 'dp']",73,3.3562,12
1293,2314,이세계 게임,[],8,1.875,0
1294,2315,가로등 끄기,"['prefix_sum', 'dp']",555,2.6937,18
1295,2316,도시 왕복하기 2,"['flow', 'graphs']",890,3.773,18
1296,2317,결혼식,[],20,3.7,0
1297,2318,상사 찾기,[],3,2.3333,0
1298,2319,문자열 복원하기,['dp'],8,3.25,16
1299,2320,끝말잇기,"['dp_bitfield', 'dp', 'bitmask']",221,2.7421,14
1300,2322,아령,"['permutation_cycle_decomposition', 'greedy']",110,2.1455,20
1301,2323,강강술래,"['ad_hoc', 'constructive', 'graphs']",5,1.8,21
1302,2324,이진 행렬,"['graph_traversal', 'graphs', 'bfs', 'heuristics']",9,2.4444,20
1303,2325,개코전쟁,"['graphs', 'dijkstra']",202,2.7178,16
1304,2326,최소 편집 문제 2,['dp'],18,4.3333,18
1305,2327,말아톤,[],17,2.4706,0
1306,2328,그래프의 해시,"['primality_test', 'graph_traversal', 'number_theory', 'arbitrary_precision', 'math', 'graphs', 'sieve']",18,2.3889,16
1307,2329,장애물 설계,"['dp', 'arbitrary_precision']",14,2.0714,16
1308,2330,미생물 연구실,"['data_structures', 'greedy', 'tree_set', 'segtree']",31,3.6129,18
1309,2331,반복수열,"['math', 'implementation']",4002,2.2024,7
1310,2332,전화번호,[],3,1.3333,0
1311,2333,생존과 탈출,[],2,1.5,0
1312,2334,대칭 그림2,"['bruteforcing', 'geometry', 'math']",5,21.2,19
1313,2335,농부,['dp'],10,2.7,12
1314,2336,굉장한 학생,"['data_structures', 'segtree']",995,2.3176,19
1315,2337,트리 자르기,"['dp_tree', 'dp', 'trees']",92,2.3696,19
1316,2338,긴자리 계산,"['arithmetic', 'arbitrary_precision', 'math']",5547,1.9436,1
1317,2339,석판 자르기,['divide_and_conquer'],396,2.9167,15
1318,2340,이진 수열 회전,[],7,3.1429,0
1319,2341,팩스 문제,['dp'],25,4.88,12
1320,2342,Dance Dance Revolution,['dp'],1787,2.6508,13
1321,2343,기타 레슨,"['binary_search', 'parametric_search']",3022,3.2783,10
1322,2344,거울,"['bruteforcing', 'simulation', 'implementation']",195,1.4564,12
1323,2345,지뢰 제거,[],2,1.5,0
1324,2346,풍선 터뜨리기,"['data_structures', 'deque']",3011,2.4308,8
1325,2347,거울2,[],5,1.6,23
1326,2349,무선 통신 기지국,[],7,1.2857,0
1327,2350,대운하,"['data_structures', 'disjoint_set']",30,2.0333,14
1328,2351,미지의 다각형,"['graph_traversal', 'graphs', 'greedy', 'math']",11,5.0909,20
1329,2352,반도체 설계,"['binary_search', 'lis']",3166,2.1529,14
1330,2353,오타,[],5,3,0
1331,2354,비교교환,[],11,2,13
1332,2355,시그마,"['arithmetic', 'math']",3044,3.8075,3
1333,2357,최솟값과 최댓값,"['data_structures', 'segtree']",5598,1.9777,15
1334,2358,평행선,"['sorting', 'data_structures', 'hash_set']",480,3.2979,6
1335,2359,드라이브,[],6,1.5,0
1336,2360,Teleport,[],3,1.6667,0
1337,2361,정원,[],1,1,17
1338,2362,탈출,"['flow', 'mfmc']",11,3.5455,19
1339,2363,약수부분수열,[],5,2.8,0
1340,2364,담장 너머로,[],16,1.6875,15
1341,2365,숫자판 만들기,"['binary_search', 'flow']",209,2.5981,18
1342,2366,이진트리 그리기,[],4,3,0
1343,2367,파티,['flow'],341,2.0587,17
1344,2369,행렬의 부분합,"['bruteforcing', 'prefix_sum']",27,2.6667,16
1345,2370,시장 선거 포스터,['coordinate_compression'],198,3.2323,12
1346,2371,파일 구별하기,[],18,2,0
1347,2373,Fibonacci Game,"['game_theory', 'dp', 'math']",186,1.8871,20
1348,2374,같은 수로 만들기,"['greedy', 'divide_and_conquer']",171,2.7368,12
1349,2375,농구 골대 세우기,"['sorting', 'greedy']",29,1.6897,14
1350,2376,단말 정점들의 거리,"['constructive', 'greedy', 'trees', 'implementation']",102,2.5294,16
1351,2378,불필요한 수,[],28,1.9286,0
1352,2379,트리 탐색하기,"['data_structures', 'dfs', 'graph_traversal', 'stack', 'trees', 'graphs']",47,2.7447,16
1353,2381,최대 거리,"['ad_hoc', 'sorting', 'math']",331,1.9517,12
1354,2382,키워드 매칭,[],7,9.4286,0
1355,2383,Ferries,[],0,0,0
1356,2384,I’m a Frayed Knot,[],0,0,0
1357,2385,Secret Sharing,"['sorting', 'greedy', 'string']",71,5.2958,18
1358,2386,도비의 영어 공부,"['bruteforcing', 'string', 'implementation']",1146,1.6684,4
1359,2388,블록 쌓기,['greedy'],22,1.9091,16
1360,2389,세상의 중심에서...,"['min_enclosing_circle', 'heuristics', 'geometry']",173,3.2717,20
1361,2391,Sascha,"['string', 'implementation']",40,3.25,5
1362,2392,다각형의 분할,"['dp', 'math']",49,3.2449,19
1363,2394,드라이브 투어,[],15,3.4667,0
1364,2395,순열의 개수,[],5,5.6,0
1365,2396,같은 길이 막대기 만들기,['backtracking'],15,8.4667,22
1366,2397,보이는 정사각형,"['sweeping', 'geometry', 'coordinate_compression']",17,3.7647,19
1367,2398,3인통화,"['graphs', 'dijkstra']",170,2.6118,15
1368,2399,거리의 합,"['math', 'implementation']",1356,2.5354,4
1369,2401,최대 문자열 붙여넣기,"['string', 'dp', 'kmp']",187,7.4866,19
1370,2402,거짓말,[],8,2.25,0
1371,2403,게시판 구멍 가리기,['greedy'],24,3.25,13
1372,2404,단위 분수로 분할,"['bruteforcing', 'backtracking', 'math']",18,2.1111,10
1373,2405,"세 수, 두 M","['greedy', 'math']",235,2.9489,12
1374,2406,안정적인 네트워크,"['graphs', 'mst']",280,2.75,13
1375,2407,조합,"['dp', 'combinatorics', 'arbitrary_precision', 'math']",5967,2.5673,8
1376,2408,큰 수 계산,"['arithmetic', 'math', 'arbitrary_precision', 'implementation']",166,2.6386,4
1377,2409,파이프 자르기,[],3,35.3333,0
1378,2410,2의 멱수의 합,['dp'],1059,2.5619,10
1379,2411,아이템 먹기,['dp'],235,2.434,12
1380,2412,암벽 등반,"['graph_traversal', 'binary_search', 'bfs', 'graphs']",342,3.424,13
1381,2413,비슷한 순열,['greedy'],134,2.3507,14
1382,2414,게시판 구멍 막기,['bipartite_matching'],427,2.9321,18
1383,2415,직사각형,"['sorting', 'geometry']",125,5.488,20
1384,2416,문,"['graphs', '2_sat', 'scc']",40,4.4,18
1385,2417,정수 제곱근,"['binary_search', 'math']",873,3.2669,7
1386,2418,단어 격자,"['string', 'dp']",115,1.8522,11
1387,2419,사수아탕,['dp'],371,3.1941,20
1388,2420,사파리월드,"['arithmetic', 'math', 'implementation']",8043,2.3863,2
1389,2421,저금통,"['dp', 'primality_test', 'number_theory', 'math', 'sieve']",117,2.0085,11
1390,2422,한윤정이 이탈리아에 가서 아이스크림을 사먹는데,['bruteforcing'],2017,2.4725,6
1391,2423,전구를 켜라,"['0_1_bfs', 'graphs', 'graph_traversal', 'dijkstra']",226,2.7257,14
1392,2424,부산의 해적,"['bfs', 'graph_traversal', 'simulation', 'graphs', 'implementation']",140,4.45,18
1393,2425,Lego,[],2,2,0
1394,2426,세계적인 석유 재벌,"['data_structures', 'binary_search', 'lazyprop', 'segtree']",32,3.625,20
1395,2427,2012 지구 멸망,"['bruteforcing', 'binary_search', 'greedy', 'math']",13,2.2308,22
1396,2428,표절,"['sorting', 'binary_search', 'sliding_window']",335,3.5791,8
1397,2429,길이,[],12,2,18
1398,2430,거울대칭트리 그래프,"['tree_isomorphism', 'trees', 'ad_hoc', 'graphs', 'implementation']",17,6.4706,25
1399,2431,신호 장애,"['binary_search', 'greedy', 'math']",33,3.0909,20
1400,2432,순위 정렬,['dp'],4,2.25,24
1401,2433,The Sound of Silence,"['data_structures', 'deque', 'sliding_window']",86,3.0233,16
1402,2434,점 연결하기,"['case_work', 'exponentiation_by_squaring', 'math']",11,2.6364,19
1403,2435,기상청 인턴 신현수,"['bruteforcing', 'prefix_sum']",867,2.1419,6
1404,2436,공약수,"['bruteforcing', 'euclidean', 'number_theory', 'math']",2005,3.5885,11
1405,2437,저울,"['sorting', 'greedy']",4449,2.581,13
1406,2438,별 찍기 - 1,['implementation'],98315,1.5962,3
1407,2439,별 찍기 - 2,['implementation'],88899,1.7653,3
1408,2440,별 찍기 - 3,['implementation'],40591,1.473,3
1409,2441,별 찍기 - 4,['implementation'],38276,1.3486,3
1410,2442,별 찍기 - 5,['implementation'],21123,1.7794,3
1411,2443,별 찍기 - 6,['implementation'],15095,1.3285,3
1412,2444,별 찍기 - 7,['implementation'],15206,1.3777,3
1413,2445,별 찍기 - 8,['implementation'],15672,1.3642,3
1414,2446,별 찍기 - 9,['implementation'],20477,1.7155,3
1415,2447,별 찍기 - 10,"['recursion', 'divide_and_conquer']",18043,1.898,10
1416,2448,별 찍기 - 11,"['recursion', 'divide_and_conquer']",7764,2.5772,12
1417,2449,전구,['dp'],1203,2.1978,17
1418,2450,모양 정돈,"['bruteforcing', 'greedy', 'implementation']",349,2.0172,14
1419,2451,모둠,"['prefix_sum', 'binary_search', 'dp']",161,2.646,17
1420,2452,그리드 게임,"['graph_traversal', 'graphs', 'bfs']",219,3.3607,20
1421,2453,부서 배치,"['data_structures', 'dp', 'dfs', 'graph_traversal', 'disjoint_set', 'graphs']",126,3.0238,19
1422,2454,트리 분할,"['dp_tree', 'greedy', 'dp', 'trees']",130,2.0846,19
1423,2455,지능형 기차,"['arithmetic', 'math', 'implementation']",12972,1.3061,3
1424,2456,나는 학급회장이다,['implementation'],1733,3.0265,5
1425,2457,공주님의 정원,['greedy'],1422,4.0338,12
1426,2458,키 순서,"['graph_traversal', 'floyd_warshall', 'graphs']",4065,1.9001,12
1427,2459,철사 자르기,['implementation'],100,3.12,11
1428,2460,지능형 기차 2,"['arithmetic', 'math', 'implementation']",5654,1.1901,3
1429,2461,대표 선수,"['data_structures', 'two_pointer', 'implementation']",398,2.2714,14
1430,2462,보도블록,[],2,1,0
1431,2463,비용,"['data_structures', 'disjoint_set']",539,3.1688,16
1432,2464,비밀번호,"['bitmask', 'math']",290,3.931,14
1433,2465,줄 세우기,"['data_structures', 'segtree']",430,1.6837,18
1434,2466,책장,"['data_structures', 'dp_deque', 'dp', 'binary_search', 'parametric_search', 'deque']",56,5.3036,22
1435,2467,용액,"['binary_search', 'two_pointer']",3669,2.8016,11
1436,2468,안전 영역,"['bruteforcing', 'bfs', 'dfs', 'graph_traversal', 'graphs']",13917,2.9283,10
1437,2469,사다리 타기,"['string', 'implementation']",514,2.6109,10
